Subject id 	 Noise Mean 	 Inattention mean
2	6.573747292	36.185095402839316
2	6.573747292	19.631730561399877
2	6.573747292	115.49083968954875
2	6.573747292	96.1770175559403
2	6.573747292	1064.1107177669119
2	6.573747292	59.68222342548307
2	6.573747292	1074.0411495111985
2	6.573747292	1068.525055997427
2	6.573747292	79.16458867007123
2	6.573747292	126.4384745394934
2	6.573747292	84.11868870696593
2	6.573747292	38.19798911947542
2	6.573747292	59.16390094475729
2	6.573747292	600.1185911217062
2	6.573747292	39.35299439199885
2	6.573747292	614.9305494751385
3	6.573747292	1073.8569655902031
3	6.0365432385	48.83854068104859
3	6.238860829437501	1073.2073008635737
3	8.901005294562498	1077.1346059529349
3	11.593001764812499	151.4591670686492
3	12.244196542125	54.10175550469528
3	13.186374184124999	85.25678642305682
3	10.832481114875002	86.02409489548076
3	12.2246853696875	nan
3	11.49584553175	236.04622302201807
3	12.781172988125	39.559445798995235
3	12.154188722812501	46.28087075712254
3	11.8961454811875	180.6634375507092
3	11.28845312125	52.144815578196855
3	12.208457236249998	47.794029245220806
3	10.614482592062501	73.22802758685219
4	6.573747292	31.31186488777403
4	6.238860829437501	52.19144979131214
4	11.593001764812499	93.44060827642748
4	13.186374184124999	1090.2625012580754
4	12.2246853696875	1085.895783239459
4	12.781172988125	1058.6772889756128
4	11.8961454811875	1081.975488490441
4	12.208457236249998	29.662732461871297
4	12.166745216062502	nan
4	12.6730321860625	50.38425536323385
4	12.994624501	78.85366841791136
4	13.226400128125	24.473776484369463
4	10.12479193525	95.29336283288575
4	11.896315753187501	60.731254203824584
4	12.249364196624999	71.00567160740289
4	10.031238624937501	8.945266348282459
5	6.573747292	1068.910588861978
5	8.901005294562498	48.24976514699494
5	13.186374184124999	63.31874191603908
5	11.49584553175	60.75956078615698
5	11.8961454811875	19.465947490161902
5	10.614482592062501	151.75865020412547
5	12.6730321860625	122.8988824201407
5	12.007468667687501	122.72576036479043
5	10.12479193525	149.77753671412327
5	11.009670947250001	58.81104272601416
5	10.031238624937501	51.705590581372476
5	12.011682452875	52.00369352453349
5	11.977891325	1072.119198463005
5	13.058748461124999	56.08586248852973
5	13.119898812875	23.504308115747563
5	13.3645940085625	14.921243326659102
6	6.573747292	1051.294318288808
6	11.593001764812499	1052.556995753074
6	12.2246853696875	nan
6	11.8961454811875	nan
6	12.166745216062502	nan
6	12.994624501	nan
6	10.12479193525	nan
6	12.249364196624999	nan
6	10.988727042312501	nan
6	11.977891325	nan
6	14.09910767725	nan
6	13.382061758875	nan
6	10.4976340145	nan
6	13.678833209	nan
6	13.6686310155	1083.890295912819
6	12.082177311437501	nan
7	6.573747292	702.2984496688442
7	12.244196542125	108.83340990298493
7	12.781172988125	42.0381532921971
7	10.614482592062501	40.65484217741847
7	12.994624501	189.4066092390513
7	9.972176552	30.723611035771384
7	10.031238624937501	230.92074501064698
7	13.2334952491875	433.9140810665225
7	14.09910767725	101.78324014089021
7	13.3645940085625	38.63893895461139
7	12.2436389478125	51.3179190676298
7	12.8717854943125	163.0574314939171
7	12.082177311437501	180.7310268766773
7	12.122528967125	674.0455557711223
7	14.4933670635	1101.9511364483546
7	11.9211908979375	323.3613404291872
8	6.573747292	1090.8584526313987
8	13.186374184124999	1095.9197422247055
8	11.8961454811875	191.73473884882384
8	12.6730321860625	1059.228466171162
8	10.12479193525	32.016407980834714
8	10.031238624937501	120.60086435358568
8	11.977891325	1067.9244243667317
8	13.119898812875	289.3762627811156
8	10.4976340145	155.7718217581261
8	12.436944767375001	10.557180046619951
8	12.082177311437501	28.292033608000704
8	13.263712216125	80.61471234838531
8	11.0695742499375	1374.2698526316783
8	12.362556592937501	119.82765551145557
8	13.3500690278125	57.49292599775884
8	11.119297432875001	36.57456614765083
9	6.573747292	nan
9	10.832481114875002	1066.5068641572573
9	12.208457236249998	nan
9	12.007468667687501	nan
9	12.249364196624999	nan
9	13.2334952491875	nan
9	13.119898812875	nan
9	10.1007047160625	1098.1200652546484
9	13.6686310155	nan
9	11.677317078875001	nan
9	14.4933670635	nan
9	14.2013657443125	1092.2987788886087
9	13.3500690278125	1082.3514099512754
9	11.3678028074375	nan
9	11.401920686875	1087.8848074323973
9	12.8092612841875	nan
10	6.573747292	1084.7815320347481
10	12.2246853696875	1073.9374358024122
10	12.166745216062502	1072.1481275007386
10	10.12479193525	1071.3098641872064
10	10.988727042312501	1086.6820117601865
10	14.09910767725	1043.7067102162987
10	10.4976340145	916.1146851705037
10	13.6686310155	93.82190634677387
10	13.989132041687501	3.0703772311387834
10	11.0695742499375	23.5202345786607
10	12.51741095625	97.9719827801149
10	10.27234977975	nan
10	11.448322627499998	26.94887446048317
10	12.530945695562501	1055.266607423743
10	10.985169772125	102.75241870984308
10	10.312137243125001	62.07049875096093
11	6.573747292	96.17391416724364
11	11.49584553175	1088.6825143455806
11	12.6730321860625	1155.3849958221037
11	11.009670947250001	27.907352358309677
11	11.977891325	37.92299405795831
11	13.3645940085625	1099.8502014909068
11	12.436944767375001	64.58415575858477
11	11.677317078875001	69.45227221547589
11	11.0695742499375	156.0481321180961
11	10.5070286654375	27.42909187632023
11	11.119297432875001	75.67365127767904
11	12.3081519686875	44.43849534452541
11	11.048845547125	1090.157771427701
11	8.042705922875001	1088.9338555115198
11	11.663459772687501	138.70456361037915
11	12.48966427575	62.42766792353405
12	6.573747292	144.39750667942826
12	12.781172988125	159.94950651106794
12	12.994624501	490.73406696133657
12	10.031238624937501	129.06525846097048
12	14.09910767725	2237.026576732763
12	12.2436389478125	117.18915690861097
12	12.082177311437501	271.0093161039864
12	14.4933670635	129.23706984111286
12	12.51741095625	110.24994132306432
12	11.119297432875001	642.2999792937392
12	11.2083492689375	135.41762915193527
12	11.4669275636875	10.113513814423886
12	10.312137243125001	75.14834551709919
12	14.58225667725	86.74452248994962
12	13.768093683875001	995.338228935134
12	10.9939451215625	49.339796835875774
13	6.573747292	107.81051551863197
13	12.154188722812501	1073.824518177286
13	13.226400128125	11.464583279882302
13	12.011682452875	35.07429300647685
13	13.382061758875	61.837480270226685
13	12.8717854943125	33.018990923679404
13	13.263712216125	1053.3783050613426
13	14.2013657443125	1062.2781617196176
13	10.27234977975	145.34385143068428
13	12.3081519686875	43.832267197940745
13	11.4669275636875	50.661382240341574
13	8.461153830937501	206.0126838689586
13	11.6633090764375	1082.1798412227272
13	10.55565481575	1072.7096531680882
13	11.6418342178125	1057.875497371967
13	11.536619963375	64.83935422218245
14	6.573747292	55.11071446513338
14	11.8961454811875	69.07860276171665
14	10.12479193525	1064.703412922391
14	11.977891325	138.9649567842268
14	10.4976340145	90.96327481842228
14	12.082177311437501	nan
14	11.0695742499375	1064.8029728727427
14	13.3500690278125	93.02987223212025
14	11.448322627499998	1069.4596365688444
14	11.048845547125	1074.645432141337
14	10.312137243125001	52.57126823506225
14	11.6633090764375	60.10116410730837
14	9.7450214175	1074.7860611759033
14	13.4826452258125	1075.845243085099
14	11.95780246	1070.0896812369763
14	11.28021591225	1081.9422484120723
15	6.573747292	294.4599927767605
15	11.28845312125	76.95451475554341
15	11.896315753187501	193.7824177864029
15	13.058748461124999	126.6256136849347
15	13.678833209	99.00872613837652
15	12.122528967125	1099.4814322954096
15	12.362556592937501	478.92301280679675
15	11.3678028074375	181.03844787109148
15	12.530945695562501	279.5361447854515
15	8.042705922875001	341.23060079508963
15	14.58225667725	369.0047013233344
15	10.55565481575	360.06454968417694
15	13.4826452258125	167.75617920504334
15	11.111674436125	73.96969732565472
15	11.85294314875	253.34886275413862
15	11.07425825875	779.3023572402668
16	6.573747292	41.62744801030916
16	12.208457236249998	9.371484685881287
16	12.249364196624999	123.77833563665364
16	13.119898812875	67.96016160849956
16	13.6686310155	1048.3444448136902
16	14.4933670635	1050.8030275468411
16	13.3500690278125	3.872024493900065
16	11.401920686875	140.34438911645088
16	10.985169772125	29.555615912612033
16	11.663459772687501	1057.433812393055
16	13.768093683875001	1064.0989690731467
16	11.6418342178125	44.14458132664334
16	11.95780246	29.468248505203558
16	11.85294314875	571.7981460565318
16	10.93519140575	23.320647197880998
16	13.308316699375	43.012439470408346
17	6.573747292	1050.8698585105378
17	10.614482592062501	15.472475317350012
17	10.031238624937501	55.29322947097399
17	13.3645940085625	986.6826254532768
17	12.082177311437501	958.0433563872563
17	11.9211908979375	5.390601532663885
17	11.119297432875001	141.68707191611827
17	12.8092612841875	495.94559907560347
17	10.312137243125001	442.7990646762076
17	12.48966427575	620.6763007181955
17	10.9939451215625	86.75026070564287
17	11.536619963375	67.73506209579391
17	11.28021591225	196.27697859667376
17	11.07425825875	86.35468878511355
17	13.308316699375	516.200426951686
17	13.609647462312502	537.3589687343725
18	6.573747292	41.18987688789446
18	12.166745216062502	1064.872217346241
18	10.988727042312501	34.99799054624162
18	10.4976340145	23.565726718609913
18	13.989132041687501	20.00716095383693
18	12.51741095625	108.6505599303664
18	11.448322627499998	67.8190578135575
18	10.985169772125	70.20097710057196
18	13.762151249875	20.188626129581
18	9.7450214175	47.87527946139686
18	12.9518008461875	76.00153072022984
18	10.888267579187499	18.387855861230747
18	10.636799161687499	30.27677068048948
18	12.726154930625	356.9692453823133
18	11.990090380875	61.61308108127174
18	10.336930412187499	57.166781706206386
19	6.573747292	11.46001392762743
19	11.7710045778125	70.27349231046712
19	12.6822641066875	67.42999758486738
19	13.0486451224375	1087.0010980967088
19	13.9495371310625	24.556398783959605
19	11.4513364636875	46.02441164953976
19	11.9157672376875	1061.023158224084
19	8.910804292125	155.58394660635915
19	11.9081112094375	28.447942875217386
19	11.27495662025	168.6685908178418
19	8.5861042439375	53.48093118112288
19	10.7973241968125	133.75193831249697
19	10.289003562	827.2910078454958
19	11.072783563125	974.195875529393
19	7.512955629875	58.01344757841319
19	9.3022176075625	59.21567048167265
20	6.573747292	221.55837454889271
20	12.6730321860625	155.815925909179
20	11.977891325	1075.2546643803967
20	12.436944767375001	1161.5326612514984
20	11.0695742499375	1088.620165905898
20	11.119297432875001	1086.1003489939992
20	11.048845547125	156.64874194570282
20	11.663459772687501	1087.9007870004536
20	9.7450214175	1076.5700738979622
20	11.673201939250001	589.4750838238713
20	11.28021591225	143.10801209426634
20	12.936873116249998	289.5999557767765
20	10.300011512125	962.5114332953527
20	13.124813704374999	154.8470763541504
20	11.4852480358125	298.2412553785516
20	10.0892554169375	67.06496724661311
21	6.573747292	1066.4339369659476
21	12.5077888513125	1040.5408501130664
21	12.630896729437499	69.06835161135227
21	10.8712991868125	15.58989515562411
21	14.234403456187499	55.92564560129096
21	9.8083846910625	48.86277666448611
21	10.0526095861875	1037.4650388479972
21	12.7319838153125	1067.9860636329186
21	11.9373065291875	91.28258842009737
21	10.58346206	1077.477925355674
21	10.5248400141875	1073.1971540254647
21	13.916187244625	1046.9381589448592
21	11.222805717	1080.6521301818675
21	12.0635491804375	1075.503254295402
21	11.514966453375	91.99269619715609
21	9.9960367968125	67.3755873338024
22	6.573747292	142.4717554144226
22	12.994624501	161.252854249411
22	14.09910767725	82.31259797772728
22	12.082177311437501	67.5374091553955
22	12.51741095625	41.659202425999545
22	11.2083492689375	1054.982679063974
22	10.312137243125001	85.58169201326815
22	13.768093683875001	100.98896795296818
22	12.9518008461875	17.44069647503513
22	11.28021591225	67.2032830299235
22	12.7305801879375	209.94794286517512
22	12.1593257619375	47.87711450516032
22	10.336930412187499	54.18361086055638
22	12.921427194375	595.9215909841015
22	12.4471455635625	98.75503083685247
22	12.453960653625	138.82902761464098
23	6.573747292	34.063877374275876
23	12.007468667687501	64.47407553063474
23	13.119898812875	91.25576033764652
23	11.677317078875001	92.30539149581242
23	13.3500690278125	181.42651606589732
23	12.8092612841875	98.98037172483613
23	11.663459772687501	57.62301771701667
23	11.460388824812501	43.27327305408619
23	11.95780246	1074.4667323066544
23	7.795057474625	nan
23	13.308316699375	176.44721955915423
23	14.3172374851875	114.61467573632893
23	11.4852480358125	22.29301627248801
23	10.970058128	110.51425170767092
23	12.3844215259375	89.89437503835111
23	12.464710640124999	50.01516146452651
24	6.573747292	39.57598701573753
24	13.226400128125	25.359693964982
24	13.382061758875	397.4948498618668
24	13.263712216125	20.76832492965132
24	10.27234977975	nan
24	11.4669275636875	76.87933567576219
24	11.6633090764375	51.959434927045294
24	11.6418342178125	39.2860296657592
24	10.888267579187499	35.121271440135295
24	12.936873116249998	nan
24	12.1593257619375	86.58882722383994
24	11.4576946530625	40.56990777684112
24	9.8663762869375	107.35200313415498
24	8.659717325437502	1049.2872938866099
24	9.313070499624999	67.11143513004068
24	9.7367949438125	7.80207279832436
25	6.573747292	nan
25	12.0452178775625	106.33581235880695
25	13.910402829625	59.37781943353355
25	14.589302468625	1049.5737775598725
25	10.8238021523125	49.57795667679437
25	10.0965462989375	1090.1903234962247
25	13.6544853818125	439.40328384811767
25	14.952694375500002	321.1097134761523
25	10.1452800919375	nan
25	11.1959635658125	411.5300624756457
25	9.7548161035625	95.04258418601829
25	10.253810352437501	1086.523621841904
25	11.220667481375	1068.6841518193564
25	11.811206253937499	413.27978050114217
25	15.8439239311875	359.4254435128995
25	8.434283094000001	342.60938069877363
26	6.573747292	nan
26	10.12479193525	1079.4586502878901
26	10.4976340145	nan
26	11.0695742499375	nan
26	11.448322627499998	nan
26	10.312137243125001	nan
26	9.7450214175	nan
26	11.95780246	nan
26	10.636799161687499	nan
26	10.300011512125	nan
26	10.336930412187499	nan
26	9.8663762869375	nan
26	10.965978766	nan
26	13.500190287999999	nan
26	9.6356315900625	nan
26	9.4653052724375	nan
27	6.573747292	1076.8431651876936
27	9.972176552	100.13583888069802
27	12.2436389478125	91.50559880376984
27	11.9211908979375	170.88733128445628
27	11.2083492689375	nan
27	12.585242846562501	61.216519542320576
27	10.9939451215625	53.86016046092685
27	8.0804708830625	1055.9270192515103
27	12.7305801879375	nan
27	13.609647462312502	nan
27	13.2421915276875	nan
27	10.958418177625	21.497841804055223
27	12.453960653625	1066.9635563748932
27	10.263742549562501	1064.1776500659173
27	9.3483053778125	136.81294462857335
27	12.933247456437499	1070.5247178808715
28	6.573747292	64.78337590580489
28	11.896315753187501	62.13512532836926
28	13.678833209	196.96834290803767
28	12.362556592937501	200.51785291371527
28	12.530945695562501	44.02774306490804
28	14.58225667725	73.63540990231971
28	13.4826452258125	34.96946320029116
28	11.85294314875	118.33910389131424
28	12.726154930625	309.029159411184
28	13.124813704374999	68.97770995740008
28	12.921427194375	108.74333255173539
28	8.659717325437502	65.69665176298767
28	13.500190287999999	81.78824906708151
28	11.772739102625	36.716225977080015
28	12.154550938125	nan
28	12.894286280812501	38.205791445800436
29	6.573747292	nan
29	11.009670947250001	1091.6567296484118
29	12.436944767375001	38.889119486010415
29	10.5070286654375	276.6678061926981
29	11.048845547125	226.62478059499108
29	12.48966427575	97.30836250866821
29	11.673201939250001	nan
29	7.795057474625	1042.5623482554893
29	10.300011512125	577.7394296163318
29	14.668712133	217.83370032115127
29	10.0892554169375	111.3111040190409
29	12.73789790275	61.945828814711305
29	9.544704856374999	32.665600895163465
29	12.1053468555625	631.6968822310333
29	11.312473163999998	1158.1673393398178
29	10.16244122475	718.44652405572
30	6.573747292	40.530545754814455
30	12.249364196624999	46.93682177999575
30	13.6686310155	65.6829220574115
30	13.3500690278125	1071.5580189256214
30	10.985169772125	35.61605539957662
30	13.768093683875001	1101.5381190978455
30	11.95780246	51.677765019860225
30	10.93519140575	68.71183506445009
30	11.990090380875	1128.3699330073798
30	11.4852480358125	nan
30	12.4471455635625	1098.3451740591486
30	9.313070499624999	85.97842752690937
30	9.6356315900625	44.82363651583328
30	12.154550938125	nan
30	13.452634315624998	1077.5364707062126
30	12.691884001687502	nan
31	6.573747292	67.34394394811798
31	11.162074571625	252.51995115375124
31	10.673254806375	1079.7496695801797
31	11.823917653312499	155.92745853054785
31	10.6214454711875	98.01638560486337
31	9.673909600937499	107.41237008014754
31	10.378204407	425.0061056790261
31	13.052459157625	156.94129882222668
31	11.671936994	121.24872749008239
31	11.950644826	67.01516848711498
31	9.511629446250002	162.52026773740118
31	11.709143146437501	198.553234131558
31	9.1792775489375	263.6403549713658
31	11.892837711375	127.7210624509806
31	8.6778171206875	52.83607658110296
31	8.405818559062501	278.1348429454536
32	6.573747292	35.88905655532337
32	10.031238624937501	1070.7649132378435
32	12.082177311437501	42.360254902613576
32	11.119297432875001	27.351128418560673
32	10.312137243125001	1080.6895946570412
32	10.9939451215625	49.54942741596266
32	11.28021591225	185.9830041133336
32	13.308316699375	66.35741948756426
32	10.336930412187499	54.871358793158905
32	10.0892554169375	1042.1113438811728
32	12.453960653625	81.91637280018492
32	9.7367949438125	48.08556738108596
32	9.4653052724375	95.4842997773232
32	12.894286280812501	69.78239741991723
32	12.691884001687502	26.45375760190426
32	10.641089257125	37.099451823326156
33	6.573747292	1069.9881821558527
33	10.014107570500002	59.65425618303218
33	11.199472796	90.91310121905276
33	10.592005608374999	97.51759909005946
33	11.163108004	1084.5202758094736
33	11.8973104165	49.22128810462485
33	9.965153995125	1073.8027206139452
33	10.476702396875	54.23519024309699
33	12.5405710765625	34.35002345180066
33	11.713382855687499	102.25730185546212
33	13.120035121562498	34.31962505852228
33	10.6623928969375	316.0980300458077
33	11.4147754419375	53.03306277827586
33	13.551883133250001	376.7115025027929
33	11.0132568534375	1047.5598504951774
33	10.8658790641875	39.31202017584022
34	6.573747292	138.6719725561612
34	10.988727042312501	134.14659246273968
34	13.989132041687501	124.15954514413805
34	11.448322627499998	1032.9666301326909
34	13.762151249875	nan
34	12.9518008461875	nan
34	10.636799161687499	nan
34	11.990090380875	nan
34	11.6056607438125	104.87970157811426
34	10.965978766	54.13310735458328
34	12.082639055875	231.63190976172586
34	10.8860368694375	279.31806680297217
34	11.7148887823125	nan
34	12.2519302355625	284.6085098356594
34	10.0409101924375	651.4494365111191
34	10.956230140125001	nan
35	6.573747292	73.09139013805407
35	12.011682452875	53.71646024234608
35	13.263712216125	29.22082931583355
35	12.3081519686875	49.41186741675772
35	11.6633090764375	24.6152838595842
35	11.536619963375	85.12673481180308
35	12.936873116249998	58.28477460865624
35	14.3172374851875	39.22866789752615
35	9.8663762869375	27.273892382583135
35	12.73789790275	1073.1275441654602
35	9.7367949438125	1068.64776857521
35	11.241104938187501	1068.8648864155844
35	11.399366232937501	239.49652691502683
35	10.283901720125	1048.9348586904973
35	13.1392852459375	992.1740554566346
35	13.2365422484375	nan
36	6.573747292	50.82478193871069
36	12.6822641066875	48.355642259126455
36	13.9495371310625	112.44041863589617
36	11.9157672376875	131.9449961819342
36	11.9081112094375	134.8658451944004
36	8.5861042439375	1142.2216810109037
36	10.289003562	97.00942504521838
36	7.512955629875	1072.4732395404696
36	11.678305399000001	193.8607088691687
36	10.9465122464375	1071.9744044495474
36	9.8126964285	1134.6147886451624
36	8.7429228245625	1109.3380894079846
36	12.941851578	949.4227845796266
36	11.5458960475	136.56643547024683
36	10.612613715937501	1109.9157934588197
36	11.932664407375	1083.084101196695
